"CNTSCHID","CNT","PRIVATESCH","STRATIO","SCHSIZE","sum_MATHbelow","mean_ESCS","mean_ESCS_std","Y_MATH","Y_BIN_MATH"
75200085,"Sweden","public",14.2308,370,17,0.0526034482758621,-0.794085692217178,5,1
75200086,"Sweden","private",9.9,297,8,1.1762,2.03558089551724,3,1
75200087,"Sweden","public",10.8571,1292,12,0.0431916666666667,-0.817788331665231,1,0
75200088,"Sweden","public",11.8901,541,18,0.0427322580645161,-0.818945306710792,3,1
75200089,"Sweden","private",14.1765,241,4,0.417116666666667,0.123904731734602,2,0
75200090,"Sweden","public",6.8148,184,11,0.32696875,-0.103123864387471,6,1
75200091,"Sweden","public",10.1125,809,7,0.2158,-0.38309134648102,1,0
75200092,"Sweden","public",10.9643,307,15,0.018916129032258,-0.878923867937543,5,1
75200093,"Sweden","public",12.2909,338,16,0.0562782608695653,-0.784831040806374,5,1
75200094,"Sweden","public",12.5882,428,14,0.195319230769231,-0.434670134520621,3,1
75200095,"Sweden","public",15.1667,273,10,0.397644117647059,0.0748650464007042,4,1
75200096,"Sweden","public",10.8615,353,8,0.174267857142857,-0.487685933194137,2,0
75200097,"Sweden","public",21.3333,512,8,0.798896551724138,1.08537954487683,2,0
75200099,"Sweden","public",6.7568,250,0,1.0458,1.70718141576238,0,0
75200100,"Sweden","public",10.3902,213,14,0.480081481481481,0.282475379188948,7,1
75200101,"Sweden","private",15.4382,687,8,0.87397,1.27444458595963,1,0
75200102,"Sweden","public",13.3714,468,12,0.475579310344828,0.27113710726376,3,1
75200103,"Sweden","private",2.6,13,2,-0.18335,-1.38831107304662,15,1
75200104,"Sweden","private",16.597,556,6,0.450083870967742,0.206929369322375,1,0
75200105,"Sweden","public",10.3238,542,19,-0.627691304347826,-2.50734062198393,4,1
75200106,"Sweden","public",13.0588,333,12,0.02133,-0.872844773075566,4,1
75200108,"Sweden","public",13.2329,483,12,0.568996,0.506397784282015,2,0
75200109,"Sweden","private",7.2941,62,0,0.3491,-0.0473885040628934,0,0
75200111,"Sweden","public",7.9077,257,14,-0.136396296296296,-1.27006282251855,5,1
75200112,"Sweden","public",14.5714,51,2,0.453525,0.215595511837428,4,1
75200113,"Sweden","public",12.2692,319,15,0.551160714285714,0.461481384359846,5,1
75200114,"Sweden","private",16.3718,1277,6,0.431704166666667,0.16064190513126,0,0
75200115,"Sweden","private",16.3438,523,8,0.541058620689655,0.436040262570116,2,0
75200116,"Sweden","public",15.9692,519,11,0.792120588235294,1.06831495220371,2,0
75200118,"Sweden","public",11.2778,1015,8,0.47515652173913,0.270072356050898,1,0
75200119,"Sweden","public",13.4182,369,9,-0.197895454545455,-1.42494235913194,2,0
75200120,"Sweden","public",10.0784,257,16,-0.0240352941176471,-0.987092771443371,6,1
75200121,"Sweden","public",11.7079,521,9,0.49854,0.328961329177652,2,0
75200122,"Sweden","public",13.5309,548,7,0.446237037037037,0.197241499218488,1,0
75200124,"Sweden","public",14.9833,899,16,0.246340740740741,-0.306177516951974,2,0
75200125,"Sweden","public",13.9394,920,7,0.229327272727273,-0.349024250421675,1,0
75200126,"Sweden","public",11.68,584,6,0.7417,0.941335696487417,1,0
75200127,"Sweden","public",12.7308,331,9,0.56797,0.503813904939772,3,1
75200129,"Sweden","public",9.3669,651,8,0.443414814814815,0.190134012182212,1,0
75200130,"Sweden","public",7.5,210,11,0.312586666666667,-0.139343716262147,5,1
75200131,"Sweden","public",10.625,595,8,1.20652903225806,2.11196155820909,1,0
75200132,"Sweden","public",11.7333,352,13,0.328536363636364,-0.0991759847660104,4,1
75200133,"Sweden","private",11.9167,143,12,0.993194736842105,1.57470027271467,8,1
75200134,"Sweden","public",10.0811,373,9,0.58644347826087,0.550337529557352,2,0
75200135,"Sweden","public",9.4909,261,12,0.116891666666667,-0.632182183981691,5,1
75200136,"Sweden","public",10.375,415,6,0.217156,-0.379676394835716,1,0
75200138,"Sweden","public",15.9277,661,6,0.361663636363636,-0.015748230706701,1,0
75200139,"Sweden","public",10.5455,406,16,0.317964,-0.125801435057123,4,1
75200140,"Sweden","private",2.9063,93,10,0.511883870967742,0.362566546077365,11,1
75200141,"Sweden","public",8.6857,152,15,0.136709677419355,-0.582272487501943,10,1
75200142,"Sweden","public",12.0519,464,15,0.472776923076923,0.264079572594653,3,1
75200143,"Sweden","public",10.3534,1201,0,0.65675,0.727397538472264,0,0
75200144,"Sweden","public",18.3529,624,15,0.0509448275862069,-0.798262764085225,2,0
75200145,"Sweden","public",10.5231,342,9,0.453856666666667,0.216430781475352,3,1
75200146,"Sweden","public",14.1724,411,13,0.402474193548387,0.0870291139863846,3,1
75200147,"Sweden","private",15.2571,267,0,0.6253,0.648193829589668,0,0
75200148,"Sweden","public",8.0938,259,15,-0.058735,-1.0744805426045,6,1
75200149,"Sweden","public",9.45,189,6,0.711815625,0.866074859042636,3,1
75200150,"Sweden","public",14.4833,869,19,0.305853333333333,-0.156300949112475,2,0
75200151,"Sweden","public",11.8947,226,4,0.711448387096774,0.865150006769894,2,0
75200152,"Sweden","public",7.5455,332,2,0.566382352941176,0.49981557312879,1,0
75200153,"Sweden","public",15.0476,474,0,0.390325,0.0564325737967259,0,0
75200154,"Sweden","private",23.1739,533,0,0.76945,1.01122132197206,0,0
75200155,"Sweden","public",11.4902,293,22,-0.225679411764706,-1.49491350250873,8,1
75200156,"Sweden","public",12.8378,475,0,1.152,1.9746355932928,0,0
75200157,"Sweden","public",10.8267,406,12,-0.0567608695652174,-1.06950889070457,3,1
75200158,"Sweden","public",9.4655,549,14,0.552644444444444,0.465218011754198,3,1
75200159,"Sweden","public",10.8602,505,22,-0.55505,-2.32440069440309,4,1
75200160,"Sweden","public",16.0333,481,5,0.145024,-0.561333689879259,1,0
75200162,"Sweden","public",14.3611,517,7,0.286351724137931,-0.205413819619782,1,0
75200163,"Sweden","public",3.4694,85,7,0.690714285714286,0.812933226806751,8,1
75200164,"Sweden","private",14.9259,403,15,0.244328571428571,-0.311244965995649,4,1
75200165,"Sweden","public",11.6538,303,4,0.807477777777778,1.10699051245102,1,0
75200166,"Sweden","private",17.3654,903,6,0.841757142857143,1.19331969694788,1,0
75200167,"Sweden","public",15.08,377,8,1.11107058823529,1.8715589251164,2,0
75200168,"Sweden","public",10.807,308,12,0.385122222222222,0.0433298934631186,4,1
75200169,"Sweden","private",12.973,240,6,0.468705,0.253824837778217,2,0
75200170,"Sweden","public",10.8936,256,17,0.547293333333333,0.4517417686177,7,1
75200171,"Sweden","public",6.974,537,9,0.265073333333333,-0.259001338563422,2,0
75200172,"Sweden","public",15.8481,626,14,0.210346875,-0.396824501488982,2,0
75200173,"Sweden","public",13.1765,224,11,0.23272,-0.340480002942275,5,1
75200174,"Sweden","public",12.9063,413,9,0.206431034482759,-0.406686157843775,2,0
75200175,"Sweden","public",12.0851,284,11,0.2049,-0.410541916491204,4,1
75200177,"Sweden","public",11.1923,582,10,0.24738,-0.303560245479036,2,0
75200178,"Sweden","private",12.1579,231,8,0.341185,-0.0673216473317566,3,1
75200179,"Sweden","public",9.55,382,12,0.284455172413793,-0.210190097223579,3,1
75200180,"Sweden","public",12.6,945,4,0.42801935483871,0.151362071639729,0,0
75200181,"Sweden","private",11.7059,199,6,-0.373328571428571,-1.86675328180211,3,1
75200183,"Sweden","public",4.5246,138,5,0.918596666666667,1.38683242427655,4,1
75200184,"Sweden","public",2.5,100,11,-0.21326,-1.46363644451494,11,1
75200185,"Sweden","public",10.0909,222,16,0.563044827586207,0.491410346209767,7,1
75200186,"Sweden","private",12.2353,208,19,0.106631034482759,-0.658022569496656,9,1
75200189,"Sweden","private",12.5294,213,7,0.771428571428571,1.01620415807483,3,1
75200190,"Sweden","public",8.8085,828,0,0.5056,0.346741239661313,0,0
75200191,"Sweden","public",15.9259,430,5,0.649154166666667,0.708268184829846,1,0
75200192,"Sweden","private",16.24,203,14,-0.0656111111111111,-1.09179734714151,7,1
75200193,"Sweden","public",14.3214,401,12,0.642513888888889,0.691545303176088,3,1
75200194,"Sweden","public",13.3529,227,5,0.825803225806452,1.15314133759589,2,0
75200195,"Sweden","public",8.2151,382,19,0.114276923076923,-0.638767156639392,5,1
75200197,"Sweden","public",11.3714,398,16,-0.372042105263158,-1.86351344422969,4,1
75200198,"Sweden","private",17.8182,294,14,0.249103448275862,-0.29921991175835,5,1
75200199,"Sweden","private",12.2581,190,1,0.60225,0.590144688421343,1,0
75200200,"Sweden","public",5.5758,460,11,0.169028,-0.500881994234812,2,0
75200202,"Sweden","public",9.5833,115,4,-0.1639,-1.33932817518441,3,1
75200204,"Sweden","private",12,294,7,0.751084375,0.964969315105703,2,0
75200205,"Sweden","public",10.3301,532,13,0.576003571428571,0.524045658603241,2,0
75200207,"Sweden","private",16.0357,898,8,0.880682142857143,1.29134845269526,1,0
75200209,"Sweden","private",15.6757,290,14,0.209192307692308,-0.399732164856989,5,1
75200210,"Sweden","public",11.1795,654,8,0.578318518518519,0.529875623480532,1,0
75200211,"Sweden","public",10.8434,450,7,0.634796551724138,0.672109954173043,2,0
75200212,"Sweden","public",12.1676,1089,0,0.969421428571429,1.51482955133321,0,0
75200213,"Sweden","public",14.9565,860,5,0.763435714285714,0.99607493930589,1,0
75200214,"Sweden","public",7.9242,523,11,0.322111111111111,-0.115357346626337,2,0
75200215,"Sweden","private",17.125,822,6,0.514480769230769,0.369106577047875,1,0
75200219,"Sweden","private",17.4419,375,13,0.539468965517241,0.432036873524024,3,1
75200220,"Sweden","public",10.1935,316,16,0.348609677419355,-0.0486233329002856,5,1
75200221,"Sweden","public",10.4772,1032,0,0.508183333333333,0.353247108700424,0,0
75200222,"Sweden","private",12.3077,320,29,0.402632352941176,0.0874274227464334,9,1
75200223,"Sweden","public",12.1081,224,10,0.468044827586207,0.25216225896504,4,1
75200224,"Sweden","public",8.6923,113,3,-0.281957142857143,-1.63664339217545,3,1
75200225,"Sweden","public",16.4528,436,8,0.588575,0.555705555862694,2,0
75200227,"Sweden","public",2.5517,111,19,0.18501935483871,-0.460609351523097,17,1
75200228,"Sweden","public",3.0989,141,11,0.11587,-0.634755150253288,8,1
75600001,"Switzerland","public",8.92,446,19,-0.3874125,-0.76461021956348,4,1
75600002,"Switzerland","private",7.4348,342,0,0.884157575757576,1.8205241179474,0,0
75600003,"Switzerland","public",11.4286,2000,0,0.444210714285714,0.926100947762728,0,0
75600004,"Switzerland","public",9.3478,215,12,-0.508313333333333,-1.01040469180086,6,1
75600005,"Switzerland","public",11.0741,299,22,0.0640967741935484,0.153319630057237,7,1
75600006,"Switzerland","public",16.7429,586,8,-0.162468965517241,-0.307294287017655,1,0
75600007,"Switzerland","public",14.7321,825,13,-0.579782142857143,-1.15570260112053,2,0
75600008,"Switzerland","public",14.3922,367,13,-0.150034482758621,-0.282014666994082,4,1
75600010,"Switzerland","public",11.3115,345,20,-0.277932258064516,-0.542034100400092,6,1
75600012,"Switzerland","public",12.4416,479,17,-0.197082352941176,-0.377664184888892,4,1
75600013,"Switzerland","public",11.6226,308,4,-0.615221428571429,-1.22775157124298,1,0
75600014,"Switzerland","public",12.8889,580,6,-0.169938888888889,-0.322480831412479,1,0
75600015,"Switzerland","public",40.75,978,9,-0.101714814814815,-0.183779551871358,1,0
75600016,"Switzerland","public",11.7465,417,3,-0.154021428571429,-0.290120229337034,1,0
75600017,"Switzerland","public",13.2179,1031,11,-0.09030625,-0.160585649146866,1,0
75600018,"Switzerland","public",9.3,93,8,-0.19248,-0.36830748418603,9,1
75600019,"Switzerland","public",24.4444,1100,5,-0.11351935483871,-0.207778482277228,0,0
75600020,"Switzerland","public",13.4581,1043,1,0.670316129032258,1.38577901246568,0,0
75600021,"Switzerland","public",9.76,122,8,-0.55328125,-1.10182561124336,7,1
75600022,"Switzerland","public",11.2813,361,13,0.116810714285714,0.260488412333401,4,1
75600023,"Switzerland","private",9.7895,93,1,0.3757,0.786816921373637,1,0
75600024,"Switzerland","public",9.4667,1349,1,0.481920689655172,1.00276628776469,0,0
75600025,"Switzerland","private",7.1467,268,1,0.894460869565217,1.8414709765747,0,0
75600026,"Switzerland","public",12.9039,6381,3,0.273592592592593,0.579229962514261,0,0
75600027,"Switzerland","public",14.1784,1510,20,-0.717403125,-1.43548956157374,1,0
75600028,"Switzerland","public",15.2941,1300,8,-0.0300333333333333,-0.0380492750472313,1,0
75600030,"Switzerland","public",10.898,534,2,0.39710625,0.830336372615341,0,0
75600031,"Switzerland","public",14.6667,1012,1,0.760609090909091,1.56934690277192,0,0
75600032,"Switzerland","public",10.6203,993,12,-0.481703125,-0.956305460777488,1,0
75600033,"Switzerland","public",10.5484,327,17,-0.432581818181818,-0.856440593413859,5,1
75600034,"Switzerland","public",9.6,240,19,-0.683057142857143,-1.36566330544693,8,1
75600035,"Switzerland","public",9.2308,660,20,-0.802284375,-1.60805530385508,3,1
75600036,"Switzerland","public",11.0811,205,14,-0.271389655172414,-0.528732822149269,7,1
75600037,"Switzerland","public",20.0966,1457,5,0.304172413793103,0.641399517560832,0,0
75600038,"Switzerland","public",11.1875,179,15,-0.492096551724138,-0.977435561918759,8,1
75600039,"Switzerland","public",12.0982,1724,0,0.352415625,0.739479194190872,0,0
75600040,"Switzerland","public",11.5619,607,21,-0.0499545454545455,-0.0785496064730879,3,1
75600041,"Switzerland","public",12.0915,925,16,-0.516509090909091,-1.02706687561199,2,0
75600042,"Switzerland","public",11.8596,338,16,0.035959375,0.0961155811335813,5,1
75600043,"Switzerland","public",12.1,121,13,0.00582142857142858,0.0348443687482586,11,1
75600044,"Switzerland","public",11.2,140,5,-0.1132,-0.207129225759527,4,1
75600045,"Switzerland","public",100,5625,7,0.139783870967742,0.307193424752276,0,0
75600046,"Switzerland","public",22.1756,2273,6,-0.0933903225806451,-0.16685564722216,0,0
75600047,"Switzerland","public",9.9444,716,3,-0.566106451612903,-1.12789957264519,0,0
75600048,"Switzerland","public",11.9179,1162,0,0.773964285714286,1.59649835382701,0,0
75600049,"Switzerland","public",5.1765,132,15,0.0424379310344827,0.109286650492265,11,1
75600050,"Switzerland","private",9.6429,270,1,0.8321,1.71468974107414,0,0
75600051,"Switzerland","public",11.9661,353,3,-0.0759181818181818,-0.13133434022069,1,0
75600052,"Switzerland","public",14.8197,452,7,-0.418090909090909,-0.826980206301227,2,0
75600053,"Switzerland","public",14.2222,192,12,-0.220396774193548,-0.425062996867691,6,1
75600054,"Switzerland","public",24.1935,750,3,-0.02245625,-0.0226448717220656,0,0
75600055,"Switzerland","public",11.9667,359,4,-0.34686,-0.682165954618466,1,0
75600056,"Switzerland","public",12.0504,717,21,-0.52050303030303,-1.03518665608344,3,1
75600057,"Switzerland","public",14.746,929,10,-0.331790625,-0.651529531585218,1,0
75600058,"Switzerland","public",12.8205,500,15,-0.893917857142857,-1.79434850599107,3,1
75600059,"Switzerland","public",11.8089,927,20,-0.464197058823529,-0.920715182545618,2,0
75600060,"Switzerland","public",11.3023,486,10,-0.126178947368421,-0.233515756196603,2,0
75600062,"Switzerland","public",11.0714,1550,0,0.800478571428571,1.65040257172372,0,0
75600063,"Switzerland","public",8.3687,749,2,0.415789655172414,0.868320211000386,0,0
75600064,"Switzerland","public",4.4651,96,19,-0.68395,-1.36747850675002,20,1
75600065,"Switzerland","public",5.4133,406,11,-0.150872413793103,-0.283718202120463,3,1
75600066,"Switzerland","public",21.5385,1400,6,0.243195652173913,0.5174322087532,0,0
75600067,"Switzerland","public",10.4688,335,11,0.0578794117647059,0.14067957394867,3,1
75600068,"Switzerland","public",8.2581,256,6,-0.453476923076923,-0.89892087364383,2,0
75600069,"Switzerland","public",11.16,279,13,0.006878125,0.0369926594904716,5,1
75600070,"Switzerland","public",9.5625,153,21,-0.481764516129032,-0.956430270505796,14,1
75600071,"Switzerland","public",14.7059,750,13,-0.180940625,-0.344847641024699,2,0
75600072,"Switzerland","private",12.6316,120,3,0.0377888888888889,0.09983502944814,2,0
75600073,"Switzerland","public",16.2759,236,10,-1.42113333333333,-2.86619099171106,4,1
75600074,"Switzerland","public",13.0253,1029,11,-0.212409677419355,-0.408825025778533,1,0
75600075,"Switzerland","public",6.9231,135,0,0.615366666666667,1.27406535649244,0,0
75600076,"Switzerland","public",10,720,19,-0.331110344827586,-0.650146504675131,3,1
75600077,"Switzerland","public",13.2,99,9,0.187161111111111,0.403512560163003,9,1
75600078,"Switzerland","public",14.25,114,1,0.273833333333333,0.579719394569318,1,0
75600079,"Switzerland","public",12.3529,105,5,-0.2377,-0.460240895463105,5,1
75600080,"Switzerland","public",10.7356,467,20,-0.246372727272727,-0.477872770811568,4,1
75600081,"Switzerland","public",5.1167,307,16,-0.246532142857143,-0.478196866753321,5,1
75600082,"Switzerland","public",9.2421,439,0,0.792338709677419,1.6338540255471,0,0
75600083,"Switzerland","public",17.4884,752,8,0.121458064516129,0.269936593670892,1,0
75600084,"Switzerland","public",12.0769,314,2,-1.89123333333333,-3.82191626020625,1,0
75600085,"Switzerland","public",12,600,0,0.29830303030303,0.629466911494141,0,0
75600086,"Switzerland","public",9.2348,531,1,0.45848,0.955110768908272,0,0
75600087,"Switzerland","public",10.9378,1143,2,0.600415151515151,1.24366854553181,0,0
75600088,"Switzerland","public",10.9583,263,3,0.205366666666667,0.440524918111179,1,0
75600089,"Switzerland","private",8.619,181,3,1.09511,2.24939576716842,2,0
75600090,"Switzerland","public",15.1862,2202,3,0.45699375,0.95208918481914,0,0
75600091,"Switzerland","public",6.0541,224,11,0.0687888888888889,0.162858818691601,5,1
75600092,"Switzerland","public",16.4516,255,4,0.3897,0.815279277806167,2,0
75600093,"Switzerland","public",10.3306,1250,7,0.309364516129032,0.651955193797931,1,0
75600094,"Switzerland","public",10.6861,732,1,0.771632352941176,1.59175747512952,0,0
75600095,"Switzerland","public",14.1379,205,11,-0.64518125,-1.28866065096833,5,1
75600096,"Switzerland","public",10.8,351,10,0.120870588235294,0.268742239435122,3,1
75600097,"Switzerland","public",11.8174,1294,2,0.499487878787879,1.03848083052275,0,0
75600098,"Switzerland","public",8,64,7,-0.394869230769231,-0.779769943061714,11,1
75600099,"Switzerland","public",12.2,183,9,0.4216,0.880132789963148,5,1
75600100,"Switzerland","public",11.3333,238,10,-0.195192592592593,-0.373822253987931,4,1
75600101,"Switzerland","public",10.576,661,16,-0.113995833333333,-0.208747175187686,2,0
75600102,"Switzerland","public",12.4286,174,15,0.0285833333333333,0.0811199006351624,9,1
75600103,"Switzerland","public",12.0315,764,1,0.61619696969697,1.27575338369212,0,0
75600104,"Switzerland","public",12.7042,451,21,0.00506875000000003,0.0333141540497495,5,1
75600105,"Switzerland","private",5.6667,34,1,0.31835,0.670222911273234,3,1
75600106,"Switzerland","public",10.4793,1137,17,-0.27290625,-0.531816098045446,1,0
75600108,"Switzerland","public",13.51,1351,11,0.0729064516129032,0.171229928540472,1,0
75600109,"Switzerland","public",12.4356,1256,2,0.749292857142857,1.54634071141989,0,0
75600110,"Switzerland","public",13.3514,247,15,-0.351603333333333,-0.691809272047869,6,1
75600111,"Switzerland","public",10.6909,588,0,0.565665625,1.1730218734221,0,0
75600112,"Switzerland","public",13.2615,431,25,-0.449403125,-0.89063873843672,6,1
75600113,"Switzerland","public",12.026,463,14,-0.277195,-0.540535235984733,3,1
75600115,"Switzerland","public",11.2941,192,21,-0.0517285714285715,-0.0821562464440376,11,1
75600116,"Switzerland","public",13.3333,200,16,-0.14874,-0.279382950588966,8,1
75600117,"Switzerland","public",11.211,611,0,0.76823125,1.58484294625984,0,0
75600118,"Switzerland","public",11.1795,436,7,0.0812441176470588,0.18818061586044,2,0
75600119,"Switzerland","public",7.0588,600,9,0.3575,0.749815858011347,2,0
75600120,"Switzerland","public",7.0923,461,7,0.201027586206897,0.431703457065793,2,0
75600121,"Switzerland","public",10.8923,1062,23,-0.486621212121212,-0.966304057106786,2,0
75600122,"Switzerland","public",29.7282,1531,1,0.179279166666667,0.387488366437347,0,0
75600123,"Switzerland","public",6.1538,80,13,-0.837389473684211,-1.67942486323716,16,1
75600124,"Switzerland","public",13.4667,202,17,-0.415394444444444,-0.821498225024413,8,1
75600125,"Switzerland","public",9.4667,426,18,-0.528646875,-1.05174329969032,4,1
75600126,"Switzerland","public",7.2,18,3,-0.466933333333333,-0.926278098288138,17,1
75600127,"Switzerland","public",8.7292,419,12,-0.00989999999999999,0.00288230420336055,3,1
75600128,"Switzerland","public",10.6029,721,0,0.62529,1.29423974580188,0,0
75600129,"Switzerland","public",8.6875,695,18,-0.36754,-0.724208921120233,3,1
75600130,"Switzerland","public",4.4833,269,17,-0.115203125,-0.211201629883021,6,1
75600131,"Switzerland","public",11.3953,245,13,0.209635483870968,0.449203532169332,5,1
75600132,"Switzerland","public",7.5484,234,1,0.0492,0.12303410885783,0,0
75600133,"Switzerland","public",10.4516,162,18,-0.284448275862069,-0.555281330476853,11,1
75600134,"Switzerland","public",10.9915,643,0,0.873296875,1.7984440367996,0,0
75600135,"Switzerland","public",8.5714,60,6,-0.174423076923077,-0.331597299851018,10,1
75600136,"Switzerland","public",15.2727,168,3,-0.169954545454545,-0.322512661609066,2,0
75600137,"Switzerland","private",6.3077,41,2,0.606916666666667,1.25688629135995,5,1
75600138,"Switzerland","private",6.0909,67,3,0.11555,0.257925348093431,4,1
75600139,"Switzerland","public",14.0325,863,0,1.06483636363636,2.18784869369052,0,0
75600140,"Switzerland","public",20.6531,2024,5,-0.145734375,-0.273272438442357,0,0
75600141,"Switzerland","public",12.3505,599,13,-0.223273076923077,-0.430910593545955,2,0
75600142,"Switzerland","public",11.0345,640,3,0.713076666666667,1.47271227413691,0,0
75600143,"Switzerland","public",12.5556,226,15,0.157653571428571,0.343522980742182,7,1
75600144,"Switzerland","public",5.1929,727,4,-0.4513,-0.894495133605146,1,0
75600145,"Switzerland","private",3.6471,31,1,0.460833333333333,0.95989515548955,3,1
75600146,"Switzerland","public",12.16,152,7,0.334192857142857,0.702431843195353,5,1
75600147,"Switzerland","public",9.9048,208,26,0.028659375,0.081274495279476,12,1
75600148,"Switzerland","public",10.8,1350,0,0.872325806451613,1.79646982971784,0,0
75600149,"Switzerland","public",13.2171,1705,7,0.0898821428571429,0.205741941032054,0,0
75600150,"Switzerland","public",12.7797,754,11,0.103981818181818,0.23440693993733,1,0
75600151,"Switzerland","public",10.2857,180,8,0.136221739130435,0.299951520037054,4,1
75600152,"Switzerland","private",4.5,45,0,0.929675,1.91306220028158,0,0
75600153,"Switzerland","public",9.6604,256,21,-0.73195625,-1.46507643521354,8,1
75600154,"Switzerland","public",12.88,161,17,-0.470383870967742,-0.933293129147738,11,1
75600155,"Switzerland","public",10.2222,460,9,-0.231048571428571,-0.446718371835567,2,0
75600157,"Switzerland","public",7.7565,892,2,0.255790625,0.543038109169923,0,0
75600158,"Switzerland","public",14.0541,1300,8,0.7464625,1.54058652328908,1,0
75600159,"Switzerland","public",10.9333,246,3,-0.1558,-0.293736110332799,1,0
75600160,"Switzerland","public",10,400,16,-0.233327272727273,-0.451351029590347,4,1
75600161,"Switzerland","private",8.5217,98,5,0.600961538461538,1.24477936410453,5,1
75600162,"Switzerland","public",13.693,1472,9,0.307746666666667,0.648666064651358,1,0
75600163,"Switzerland","public",12.5556,339,23,-0.1293,-0.239860935656938,7,1
75600164,"Switzerland","public",7.9459,294,11,-0.571207142857143,-1.1382694078056,4,1
75600165,"Switzerland","public",13.7273,1510,0,0.918478787878788,1.89030001598957,0,0
75600166,"Switzerland","public",10.8312,417,10,-0.108966666666667,-0.198522751314453,2,0
75600167,"Switzerland","public",16.8152,3548,5,-0.0578857142857143,-0.0946738746301812,0,0
75600169,"Switzerland","public",12.4615,162,14,-0.0220848484848485,-0.021889802986078,9,1
75600170,"Switzerland","public",24.9231,810,18,0.00936785714285714,0.0420543483241523,2,0
75600171,"Switzerland","public",19.4368,2692,8,-0.353906451612903,-0.696491570146397,0,0
75600172,"Switzerland","private",7.2381,76,2,-0.125516666666667,-0.232169322668623,3,1
75600173,"Switzerland","private",10,45,2,0.329216666666667,0.692315121266103,4,1
75600174,"Switzerland","public",11.1228,317,6,-0.143263636363636,-0.268249363890942,2,0
75600175,"Switzerland","private",8.5556,77,4,0.0877363636363636,0.201379517245815,5,1
75600176,"Switzerland","public",14.3636,1422,3,0.0300107142857143,0.0840218024517104,0,0
75600177,"Switzerland","public",13.7647,351,20,-0.442209677419355,-0.876014276363931,6,1
75600178,"Switzerland","public",12.1818,201,13,0.0212424242424243,0.0661956455577153,6,1
75600179,"Switzerland","public",29.6159,2236,1,0.05844,0.1418192641033,0,0
75600181,"Switzerland","public",11.3016,356,12,-0.225226666666667,-0.434882291232026,3,1
75600182,"Switzerland","public",12.4828,362,13,-0.255848484848485,-0.497137227210816,4,1
75600183,"Switzerland","public",7.2065,663,15,0.246876666666667,0.524915804933633,2,0
75600184,"Switzerland","public",11.15,223,19,0.01913,0.0619010332916726,9,1
75600185,"Switzerland","private",11.8,59,8,0.562645454545455,1.16688178999608,14,1
75600186,"Switzerland","public",33.3333,3000,3,0.0174827586206897,0.0585521496296479,0,0
75600187,"Switzerland","public",12.4769,811,13,-0.571852,-1.13958041879475,2,0
75600188,"Switzerland","public",10.9009,1210,0,0.76005,1.56821025671958,0,0
75600189,"Switzerland","public",8.0299,269,8,-0.392561538461539,-0.77507834584756,3,1
75600190,"Switzerland","public",10.6857,748,1,0.28775625,0.608025038622681,0,0
75600191,"Switzerland","public",20.0714,562,24,-0.763321875,-1.52884354939061,4,1
75600192,"Switzerland","public",15.7619,331,6,0.316551515151515,0.6665665457878,2,0
75600193,"Switzerland","public",13.375,107,5,-0.111608695652174,-0.203894063506637,5,1
75600195,"Switzerland","private",8.7143,183,9,0.82115,1.69242811229298,5,1
75600196,"Switzerland","private",15,15,1,-1.58455,-3.19842123554554,7,1
75600197,"Switzerland","public",11.6744,251,8,-0.47796,-0.948695592354522,3,1
75600198,"Switzerland","public",12.2759,356,1,-0.927,-1.86160534467335,0,0
75600199,"Switzerland","public",11.2333,337,5,0.271977777777778,0.575947002883419,1,0
75600201,"Switzerland","public",10.5965,302,9,-0.143096666666667,-0.267909910246044,3,1
75600202,"Switzerland","public",11.2,252,18,-0.440416129032258,-0.872367946830178,7,1
75600203,"Switzerland","public",8.1818,90,3,0.348644444444444,0.731812288109183,3,1
75600204,"Switzerland","public",3.7333,28,3,-0.00318333333333333,0.0165374585394438,11,1
75600205,"Switzerland","public",13.45,269,11,-0.358913636363636,-0.70667130422489,4,1
75600206,"Switzerland","public",8.6331,600,0,0.429435714285714,0.896062996599111,0,0
75600207,"Switzerland","public",9,270,12,-0.059190625,-0.0973267913346546,4,1
75600208,"Switzerland","private",9,18,1,0.5334,1.1074250363315,6,1
75600209,"Switzerland","public",8,156,23,-0.971924137931034,-1.95293726083173,15,1
75600210,"Switzerland","public",15.1724,220,6,0.3442,0.722776619400442,3,1
75600211,"Switzerland","public",15.1176,514,11,0.0525666666666667,0.1298786279047,2,0
75600212,"Switzerland","public",11.8148,638,13,-0.430656666666667,-0.852526711370226,2,0
75600213,"Switzerland","public",12.7455,701,13,-0.06344375,-0.105973502741948,2,0
75600214,"Switzerland","public",8.25,33,0,-0.2560125,-0.497470674189584,0,0
75600215,"Switzerland","public",9.8471,837,2,0.721257575757576,1.48934427060031,0,0
75600216,"Switzerland","private",10.1333,152,2,0.180144444444444,0.38924749818908,1,0
75600217,"Switzerland","public",12.1719,779,9,-0.579303448275862,-1.15472940284947,1,0
75600218,"Switzerland","public",11.5918,284,13,0.0665777777777778,0.158363573509003,5,1
75600219,"Switzerland","public",12.1622,675,0,0.346034615384615,0.726506439185694,0,0
75600221,"Switzerland","private",4.1053,39,1,1.34945,2.76647546252913,3,1
75600222,"Switzerland","public",8.8235,75,9,-0.437005263157895,-0.865433569668772,12,1
